Product Name,ProductID,Actual price,Discount price,Stars,Rating,Reviews,Description,Link
DELL Inspiron 3520 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 La...,COMGKAVGSFBZFMHP,64614.0,47490.0,4.2,443 Ratings,31 Reviews,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/dell-inspiron-3520-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-new-15-laptop-thin-light/p/itm9d2a78441a474?pid=COMGKAVGSFBZFMHP&lid=LSTCOMGKAVGSFBZFMHPXQ3DWV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_25&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=5b328d00-7ab9-40cc-b773-8bcd1873dc50.COMGKAVGSFBZFMHP.SEARCH&ppt=None&ppn=None&ssid=ipoyhxkc000000001722739341433&qH=312f91285e048e09
HP Chromebook (2024) MediaTek MT8183 - (4 GB/32 GB EMMC Storage/Chrome OS) 11MK G9 EE Chromebook,COMGZFFXXHNVC5A5,34554.0,10990.0,3.8,"5,166 Ratings",473 Reviews,MediaTek MT8183 Processor4 GB LPDDR4X RAMChrome Operating System29.46 cm (11.6 Inch) Display1 Year Carry-in Warranty,https://www.flipkart.com/hp-chromebook-2024-mediatek-mt8183-4-gb-32-gb-emmc-storage-chrome-os-11mk-g9-ee/p/itmbcfcbc0ab424f?pid=COMGZFFXXHNVC5A5&lid=LSTCOMGZFFXXHNVC5A5R113PX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=BestsellerId_6bo%2Fb5g&srno=s_2_26&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=5b328d00-7ab9-40cc-b773-8bcd1873dc50.COMGZFFXXHNVC5A5.SEARCH&ppt=None&ppn=None&ssid=ipoyhxkc000000001722739341433&qH=312f91285e048e09
HP 2023 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5003TU Thin and Light L...,COMGZVGHE9QU8C6M,51266.0,36990.0,4.2,"3,102 Ratings",221 Reviews,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/hp-2023-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15s-fy5003tu-thin-light-laptop/p/itm2977a9ca00317?pid=COMGZVGHE9QU8C6M&lid=LSTCOMGZVGHE9QU8C6MHJQTO4&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_27&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_DFzb8kXLTymIEFzQWKUyRxhhUtmskTGS2L1r1pJnAtfmPXOTwOsBYsw41tbHxUEw-8KCfp-RZpP0LWJ-kxESDg%3D%3D&ppt=None&ppn=None&ssid=ipoyhxkc000000001722739341433&qH=312f91285e048e09
Lenovo IdeaPad Slim 1 (2024) AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ACL6 | ...,COMG9VHHF6HVJPP9,55090.0,35990.0,4.2,"4,232 Ratings",410 Reviews,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD100.63 cm (39.62 cm) DisplayOffice Home and Student 20211Yr Warranty and 1 Yr Accidental Damage Protection,https://www.flipkart.com/lenovo-ideapad-slim-1-2024-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15acl6-15alc7-2-thin-light-laptop/p/itmfab29c14ba777?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP9U213LU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_28&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_DFzb8kXLTymIEFzQWKUyRxhhUtmskTGS2L1r1pJnAteunKkXBmPJA4KJzimjGtO6ZMuIvOaElHhssd8_40IgmfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ipoyhxkc000000001722739341433&qH=312f91285e048e09
ASUS TUF Gaming F15 - AI Powered Gaming Intel Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Ho...,COMGS2AJESZQCMRT,75990.0,53990.0,4.3,"5,330 Ratings",492 Reviews,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty,https://www.flipkart.com/asus-tuf-gaming-f15-ai-powered-intel-core-i5-11th-gen-11260h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-70-tgp-fx506hf-hn075w-laptop/p/itmbd858702e076f?pid=COMGS2AJESZQCMRT&lid=LSTCOMGS2AJESZQCMRTZVTWT2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=5b328d00-7ab9-40cc-b773-8bcd1873dc50.COMGS2AJESZQCMRT.SEARCH&ppt=None&ppn=None&ssid=ipoyhxkc000000001722739341433&qH=312f91285e048e09
ASUS VivoBook K15 OLED (2024) AMD Ryzen 7 Octa Core AMD R7-5700U - (16 GB/512 GB SSD/Windows 11 Home) ...,COMGB6DZQJHHSESY,86990.0,61500.0,4.3,"1,766 Ratings",191 Reviews,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year onsite warranty,https://www.flipkart.com/asus-vivobook-k15-oled-2024-amd-ryzen-7-octa-core-r7-5700u-16-gb-512-gb-ssd-windows-11-home-km513ua-l712ws-thin-light-laptop/p/itm8b47f9cf42813?pid=COMGB6DZQJHHSESY&lid=LSTCOMGB6DZQJHHSESYYF188T&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_30&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=5b328d00-7ab9-40cc-b773-8bcd1873dc50.COMGB6DZQJHHSESY.SEARCH&ppt=None&ppn=None&ssid=ipoyhxkc000000001722739341433&qH=312f91285e048e09
Thomson NEO Core Series Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) IN-N15I Thin ...,COMGXXF2YKRHDTTU,39990.0,27490.0,5,3 Ratings,0 Reviews,Intel Core i3 Processor (12th Gen)8 GB LPDDR4 RAMWindows 11 Operating System256 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite warranty,https://www.flipkart.com/thomson-neo-core-series-intel-i3-12th-gen-1215u-8-gb-256-gb-ssd-windows-11-home-in-n15i-thin-light-laptop/p/itm707312182fa98?pid=COMGXXF2YKRHDTTU&lid=LSTCOMGXXF2YKRHDTTUZ4S2OV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_31&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_DFzb8kXLTymIEFzQWKUyRxhhUtmskTGS2L1r1pJnAteP7PumUEmUuKUmNh3qrPgzwM6XHD8FhXkN7Wi5wEBIh_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ipoyhxkc000000001722739341433&qH=312f91285e048e09
MSI Cyborg 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,COMGZW35W3DSJADN,89990.0,54990.0,3.9,7 Ratings,1 Reviews,Intel Core i5 Processor (12th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Warranty Term,https://www.flipkart.com/msi-cyborg-15-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-a12ucx-264in-gaming-laptop/p/itm4d9f457aa0efc?pid=COMGZW35W3DSJADN&lid=LSTCOMGZW35W3DSJADNKVPOMQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_32&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_DFzb8kXLTymIEFzQWKUyRxhhUtmskTGS2L1r1pJnAtfAWAG5F-hvrIxsGR-vov0ItRhB8wNNBzC8LBBCkUXcbPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ipoyhxkc000000001722739341433&qH=312f91285e048e09
SAMSUNG Galaxy Book4 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGJ-KG2IN ...,COMGZUYDGFJGHZR4,82789.0,67990.0,4.5,293 Ratings,32 Reviews,Intel Core i5 Processor (13th Gen)16 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-book4-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-np750xgj-kg2in-np750xgj-lg2in-thin-light-laptop/p/itm820dc496ef160?pid=COMGZUYDGFJGHZR4&lid=LSTCOMGZUYDGFJGHZR4JPVIN2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_33&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=5b328d00-7ab9-40cc-b773-8bcd1873dc50.COMGZUYDGFJGHZR4.SEARCH&ppt=None&ppn=None&ssid=ipoyhxkc000000001722739341433&qH=312f91285e048e09
HP AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s-eq2143au Thin and Light Laptop,COMGAX8EEYFKCESS,47147.0,30690.0,4.2,"4,087 Ratings",376 Reviews,"AMD Ryzen 3 Quad Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office 2019 & Office 365, HP Documentation, HP BIOS recovery, HP Smart1 Year Onsite Warranty",https://www.flipkart.com/hp-amd-ryzen-3-quad-core-5300u-8-gb-512-gb-ssd-windows-11-home-15s-eq2143au-thin-light-laptop/p/itm59e288d010cef?pid=COMGAX8EEYFKCESS&lid=LSTCOMGAX8EEYFKCESSZDUNW9&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_34&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=5b328d00-7ab9-40cc-b773-8bcd1873dc50.COMGAX8EEYFKCESS.SEARCH&ppt=None&ppn=None&ssid=ipoyhxkc000000001722739341433&qH=312f91285e048e09
Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light ...,COMHY24RJH2YXVPG,43000.0,28990.0,4.1,356 Ratings,34 Reviews,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Domestic Warranty,https://www.flipkart.com/acer-aspire-3-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-a324-51-thin-light-laptop/p/itm7452347fa2428?pid=COMHY24RJH2YXVPG&lid=LSTCOMHY24RJH2YXVPGTVAAXW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_35&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=5b328d00-7ab9-40cc-b773-8bcd1873dc50.COMHY24RJH2YXVPG.SEARCH&ppt=None&ppn=None&ssid=ipoyhxkc000000001722739341433&qH=312f91285e048e09
HP Laptop Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 14-gr0000TU Thin and Light ...,COMGYSFGDEGVN2BX,54539.0,40990.0,4.6,16 Ratings,2 Reviews,Intel Core i3 Processor (13th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty,https://www.flipkart.com/hp-laptop-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-14-gr0000tu-thin-light/p/itm033a2153736a2?pid=COMGYSFGDEGVN2BX&lid=LSTCOMGYSFGDEGVN2BXVIUOOP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_36&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=5b328d00-7ab9-40cc-b773-8bcd1873dc50.COMGYSFGDEGVN2BX.SEARCH&ppt=None&ppn=None&ssid=ipoyhxkc000000001722739341433&qH=312f91285e048e09
MSI Thin 15 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,COMGZW35SQXHBAUH,67990.0,51990.0,4.2,112 Ratings,15 Reviews,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Warranty Term,https://www.flipkart.com/msi-thin-15-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-b12ucx-1696in-gaming-laptop/p/itmc1581367ea4e2?pid=COMGZW35SQXHBAUH&lid=LSTCOMGZW35SQXHBAUHXQTHLX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_37&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_DFzb8kXLTymIEFzQWKUyRxhhUtmskTGS2L1r1pJnAteS_qyIPQkLt35M0ByK6Wnz503Y2bDXIIu_Acm11FL4B_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ipoyhxkc000000001722739341433&qH=312f91285e048e09
Thomson NEO Core Series Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) IN-N15I Thin...,COMGXXF2RWP9QMJS,69990.0,43770.0,4.7,3 Ratings,1 Reviews,Intel Core i7 Processor (12th Gen)16 GB LPDDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite warranty,https://www.flipkart.com/thomson-neo-core-series-intel-i7-12th-gen-1255u-16-gb-512-gb-ssd-windows-11-home-in-n15i-thin-light-laptop/p/itmf1e397e4cd149?pid=COMGXXF2RWP9QMJS&lid=LSTCOMGXXF2RWP9QMJS58LLCM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_38&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_DFzb8kXLTymIEFzQWKUyRxhhUtmskTGS2L1r1pJnAtcB0MIjmFTsP1l4xyaqH-IDjJ1CDE71dl_AmDTo_Iy2u_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ipoyhxkc000000001722739341433&qH=312f91285e048e09
Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and Ligh...,COMH26TMFRYKCE4B,55190.0,34990.0,4.6,8 Ratings,0 Reviews,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Carry-in Warranty,https://www.flipkart.com/lenovo-ideapad-3-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-14iau7-thin-light-laptop/p/itm995400ebd2c26?pid=COMH26TMFRYKCE4B&lid=LSTCOMH26TMFRYKCE4BGZG5RK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_39&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=5b328d00-7ab9-40cc-b773-8bcd1873dc50.COMH26TMFRYKCE4B.SEARCH&ppt=None&ppn=None&ssid=ipoyhxkc000000001722739341433&qH=312f91285e048e09
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin...,COMGMV6VHGPAGP55,61990.0,33990.0,4.3,"1,885 Ratings",234 Reviews,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Carry-in Warranty,https://www.flipkart.com/msi-modern-14-amd-ryzen-5-hexa-core-7530u-8-gb-512-gb-ssd-windows-11-home-c7m-063in-thin-light-laptop/p/itma9abd86c9c099?pid=COMGMV6VHGPAGP55&lid=LSTCOMGMV6VHGPAGP553JIQX6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_40&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=5b328d00-7ab9-40cc-b773-8bcd1873dc50.COMGMV6VHGPAGP55.SEARCH&ppt=None&ppn=None&ssid=ipoyhxkc000000001722739341433&qH=312f91285e048e09
HP Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fy5004TU Thin and Light Lapto...,COMGQY48KGHRAF3B,52721.0,42990.0,4.2,"5,540 Ratings",485 Reviews,Intel Core i3 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/hp-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-15s-fy5004tu-thin-light-laptop/p/itm02564528377fe?pid=COMGQY48KGHRAF3B&lid=LSTCOMGQY48KGHRAF3BRCYCYH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_41&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_DFzb8kXLTymIEFzQWKUyRxhhUtmskTGS2L1r1pJnAte0BMREI1Cr3rogLyHcl-QO1xaEbIiQEOFKv72o8yU6rA%3D%3D&ppt=None&ppn=None&ssid=ipoyhxkc000000001722739341433&qH=312f91285e048e09
Thomson NEO Core Series Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) IN-N15I Thin ...,COMGXXF2QXYGZUH6,44990.0,28129.0,5,3 Ratings,0 Reviews,Intel Core i3 Processor (12th Gen)8 GB LPDDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite warranty,https://www.flipkart.com/thomson-neo-core-series-intel-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-in-n15i-thin-light-laptop/p/itm9cac1526e1848?pid=COMGXXF2QXYGZUH6&lid=LSTCOMGXXF2QXYGZUH6SEKKHK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_42&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_DFzb8kXLTymIEFzQWKUyRxhhUtmskTGS2L1r1pJnAtdcTo4_zrPFJNP2F-mI1KidBSEgoTjPXYQJJ8ja-SO2OPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ipoyhxkc000000001722739341433&qH=312f91285e048e09
HP (15s-fq5007TU) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5327TU Thin a...,COMGYHP5MCEYZHSV,51134.0,38990.0,4.2,"5,540 Ratings",485 Reviews,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty,https://www.flipkart.com/hp-15s-fq5007tu-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15s-fq5327tu-thin-light-laptop/p/itm0a728a69a5520?pid=COMGYHP5MCEYZHSV&lid=LSTCOMGYHP5MCEYZHSVTVJRS5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_43&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=5b328d00-7ab9-40cc-b773-8bcd1873dc50.COMGYHP5MCEYZHSV.SEARCH&ppt=None&ppn=None&ssid=ipoyhxkc000000001722739341433&qH=312f91285e048e09
ASUS Vivobook Go 15 OLED (2023) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504F...,COMGMGXFB2KYFGZN,61990.0,41990.0,4.4,"2,030 Ratings",245 Reviews,AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-go-15-oled-2023-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-lk321ws-thin-light-laptop/p/itm3de88f71e558b?pid=COMGMGXFB2KYFGZN&lid=LSTCOMGMGXFB2KYFGZN0SV9BA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_44&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=5b328d00-7ab9-40cc-b773-8bcd1873dc50.COMGMGXFB2KYFGZN.SEARCH&ppt=None&ppn=None&ssid=ipoyhxkc000000001722739341433&qH=312f91285e048e09
ASUS Vivobook Go 15 Intel Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) E510MA-EJ001W Th...,COMGR5QEU3FUM5JH,33990.0,19990.0,4,"2,157 Ratings",210 Reviews,Intel Celeron Dual Core Processor4 GB DDR4 RAMWindows 11 Operating System256 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-go-15-intel-celeron-dual-core-n4020-4-gb-256-gb-ssd-windows-11-home-e510ma-ej001w-thin-light-laptop/p/itmb3ef24bd3345c?pid=COMGR5QEU3FUM5JH&lid=LSTCOMGR5QEU3FUM5JHZFQTPY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_45&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=5b328d00-7ab9-40cc-b773-8bcd1873dc50.COMGR5QEU3FUM5JH.SEARCH&ppt=None&ppn=None&ssid=ipoyhxkc000000001722739341433&qH=312f91285e048e09
HP Victus Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,COMHY8KVNMU2S5QQ,76354.0,57990.0,4.3,424 Ratings,21 Reviews,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15-fa1351tx-gaming-laptop/p/itm9ad6649afe111?pid=COMHY8KVNMU2S5QQ&lid=LSTCOMHY8KVNMU2S5QQSFQYGS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_46&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=5b328d00-7ab9-40cc-b773-8bcd1873dc50.COMHY8KVNMU2S5QQ.SEARCH&ppt=None&ppn=None&ssid=ipoyhxkc000000001722739341433&qH=312f91285e048e09
MSI Thin 15 Intel Core i7 12th Gen 12650H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,COMGZW37ZX66DBHF,83990.0,67990.0,NIL,NIL,NIL,Intel Core i7 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display2 Year Warranty Term,https://www.flipkart.com/msi-thin-15-intel-core-i7-12th-gen-12650h-8-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-2050-b12ucx-1693in-gaming-laptop/p/itma7591f687acd9?pid=COMGZW37ZX66DBHF&lid=LSTCOMGZW37ZX66DBHFGOYMTM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_47&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_DFzb8kXLTymIEFzQWKUyRxhhUtmskTGS2L1r1pJnAtf_J6ta4y6JU8Af2c3XSnyvjAViJPvaFAG7cOoOsI8nbfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ipoyhxkc000000001722739341433&qH=312f91285e048e09
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin a...,COMGYHP5ZB4AGZH6,69890.0,53390.0,3.8,53 Ratings,5 Reviews,Intel Core i5 Processor (12th Gen)16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1Yr Warranty and 1 Yr Accidental Damage Protection,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-14iah8-thin-light-laptop/p/itm7329d9b344191?pid=COMGYHP5ZB4AGZH6&lid=LSTCOMGYHP5ZB4AGZH6FHRJ3V&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_48&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_DFzb8kXLTymIEFzQWKUyRxhhUtmskTGS2L1r1pJnAtdgt0jawZqb3OJqlhB9yV8jwq0v3zMBK_SLJJ7o8J-_m6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=ipoyhxkc000000001722739341433&qH=312f91285e048e09
